filer_ein,filer_name,receipt_amt,govt_amt,contrib_amt,tax_year,xml_name
232215070,UNITED JEWISH FEDERATION OF PRINCETON,879406,0,737879,2022,202401359349309220
842099551,THE HOPE ACADEMY INC,1881700,1183020,570631,2022,202421179349300517
946003779,San Leandro Boys and Girls Club Inc,8929096,140210,545757,2022,202411219349302481
262016762,Scotland County Economic Development,2904180,1380575,262000,2022,202401279349302740
586000943,NORTHWEST GA REGIONAL LIBRARY INC,2416082,2326302,57179,2022,202401369349302580
810352076,HELENA SYMPHONY SOCIETY,1023588,24000,591835,2022,202401369349313265
821820277,Jefferson Regional Medical Center Foundation,420444,0,321392,2022,202421319349304012
581581103,UNIVERSITY HEALTH SERVICES INC,496006976,0,535549,2022,202401359349305715
941156514,United Way of Fresno and Madera Counties,3770730,0,3244283,2022,202401369349305345
232850840,NORTH PHILADELPHIA FINANCIAL PARTNERSHIP,2317840,1094532,0,2022,202401209349302100
371833463,STATEN ISLAND URBAN CENTER INC,409827,159576,182536,2022,202401249349302310
910981488,THE EVERGREEN STATE COLLEGE FOUNDATION,3971981,0,2586657,2022,202411249349302871
475404477,MANSHIP ARTIST RESIDENCE AND STUDIOS INC,288129,0,287614,2022,202401349349308530
951936049,APPRENTICE & JOURNEYMEN TRG TRUST FUND,59659489,347898,0,2022,202421299349302342
731424430,Comanche County Memorial Hospital,969850,0,926149,2022,202401369349309125
550825218,R Bruce Irons Camp Fund,708729,0,571423,2022,202421209349300977
650608560,AlphaNet Inc,28476054,0,1045000,2022,202411249349301511
112368182,New Community Cinema Club Inc,1722611,134109,277629,2022,202421309349302692
351052049,Purdue Research Foundation,722167807,0,43909235,2022,202401239349301830
222589018,COLLABORATIVE SUPPORT PROGRAMS OF NJ,21360072,19219920,70131,2022,202401219349301280
591679915,Meals on Wheels of Tampa Inc,4861273,0,1449102,2022,202411359349310756
222474284,WESTCHESTER PHILHARMONIC INC,394271,60061,282337,2022,202411359349306676
200309518,SPERO ACADEMY,16018856,15800288,3380,2022,202401369349300110
274466971,ACADEMY OF THE CITY CHARTER SCHOOL,16552573,2609073,403923,2022,202401279349302015
222513598,TIMES2 INC,14414111,1389774,0,2022,202401369349313530
850340120,PARENTS REACHING OUT TO HELP,851659,554936,92369,2022,202401319349305250
311337258,THE TOLEDO SCIENCE CENTER,5499412,1364898,781133,2022,202401359349305040
351842342,FAMILY HEALTH CENTER OF CLARK COUNTY INC,4552774,2715127,781191,2022,202421319349303182
621006269,CHRISTIAN ACADEMY OF KNOXVILLE,19924779,0,1296600,2022,202411369349304361
481002026,HEARTLAND INC,2194659,0,353256,2022,202401349349306175
481253246,Pawnee Valley Community Hospital Inc,21487951,293310,248573,2022,202401319349303885
475348597,TANNER MEDICAL CENTER ALABAMA INC,21263011,3019065,0,2022,202401369349312920
522199581,WOMEN'S LEARNING PARTNERSHIP FOR RIGHTS,1239904,842975,357689,2022,202411359349304731
474273196,PASTORS FOR TEXAS CHILDREN,263846,0,263846,2022,202401349349303475
721069468,MERCY FAMILY CENTER,1289261,386543,70714,2022,202411229349302506
131671027,THE ARCHITECTURAL LEAGUE OF NEW YORK,4859615,348936,3449616,2022,202411369349318841
136187951,TRINITY COLLEGE SCHOOL FUND INC,363865,0,363865,2022,202401319349302175
610471572,USPIRITUS INC (BELLEWOOD & BROOKLAWN),13957141,0,2923437,2022,202401369349314615
871401636,SAN DIEGO REGIONAL POLICY AND INNOVATION,4112019,1115317,1057514,2022,202411279349303006
231490061,CHILD GUIDANCE RESOURCE CENTERS,33414653,4678603,364476,2022,202411359349303696
270706178,BRIDGES CHARTER SCHOOL,5307600,5057795,0,2022,202421279349301327
920784781,Christ Central Camp,8249375,0,8249028,2022,202401359349307665
381368360,PINE REST CHRISTIAN MENTAL HEALTH SERVICES,226183719,4139456,0,2022,202411249349300901
043168286,ROSLINDALE SENIOR NON-PROFIT,1103579,646980,0,2022,202411359349306396
943041517,SAN FRANCISCO FOOD BANK,170115129,33650044,130384962,2022,202411289349303156
230973290,CAIRN UNIVERSITY,34327272,1847665,2665212,2022,202401369349309390
262861918,JESUIT HIGH SCHOOL FOUNDATION,1469211,0,1135905,2022,202401299349304225
930903383,CASCADE AIDS PROJECT,29179469,13481546,2152194,2022,202401349349306620
132513162,ST THOMAS AQUINAS COLLEGE,32409138,895971,2271415,2022,202401369349303990
843043384,MISSION CURE INC,561098,0,329910,2022,202401349349303320
050343046,SAVE THE BAY INC,9511918,268470,4635188,2022,202421179349301907
953031389,CATHOLIC CHARITIES OF ORANGE COUNTY INC,7613172,499740,4662660,2022,202411309349305206
911036794,BASTYR UNIVERSITY,31898225,109941,967081,2022,202411369349318876
760136274,CHRISTUS HEALTH FOUNDATION OF Southeast Texas,3261500,0,1672055,2022,202401289349300035
621036037,Lowenstein House Inc,536286,532215,0,2022,202401349349300915
461516144,MARSHALL AREA ECONOMIC DEVELOPMENT,151679838,22399,151503423,2022,202411369349312276
131106710,THE NIGHTINGALE-BAMFORD SCHOOL,88386918,419222,3580757,2022,202411219349302161
330711527,Todec Legal Center Perris,9068863,0,9068625,2022,202401369349311440
223480748,SCHI EARLY INTERVENTION,3014803,3014803,0,2022,202401209349300725
562092325,SMART START PARTNERSHIP FOR CHILDRE,2319966,1437242,878226,2022,202411359349307581
200320335,NEVADA STATE HIGH SCHOOL,8444539,8374324,0,2022,202401229349302180
620810145,JUNIOR ACHIEVEMENT OF EAST TENNINC,965329,18960,494153,2022,202411309349304426
741303720,Baptist Hospitals of Southeast Texas,380311996,106768,511630,2022,202411249349302241
640588668,MISSISSIPPI GULF COAST COMMUNITY COLLEGE,1787464,0,984294,2022,202411349349301336
133791156,BYRAM HILLS EDUCATION FOUNDATION INC,538023,0,367262,2022,202421279349303867
990303304,COMMUNITY CLINIC OF MAUI INC,21004417,4523622,2552020,2022,202401299349300105
680484334,REDDING STEM ACADEMY INC,4110869,3958266,113442,2022,202401369349319255
133119118,AMERICAN FRIENDS OF NEVEH ZION,1421892,0,1421892,2022,202411369349316156
311251680,INDIANA YOUTH INSTITUTE INC,26618572,656337,25018024,2022,202401369349301585
481143932,BISHOP SEABURY ACADEMY,4163221,0,433299,2022,202401369349306340
237367217,Christian Education Activities Corp,3125082,0,1508376,2022,202401309349304825
521182755,Oakcrest School,11602490,0,1952561,2022,202401359349303210
530196602,LUCY WEBB HAYES NATIONAL TRAINING SCHOOL,556116902,3166336,0,2022,202411319349300636
810676973,UTAH CRIME VICTIM LEGAL CLINIC INC,705451,535692,169759,2022,202421319349302517
330440691,CARITAS TELECOMMUNICATIONS,1596145,0,831291,2022,202401319349303000
770226712,KIDPOWER TEENPOWER FULLPOWER,1093483,7715,807865,2022,202401279349303480
233057493,CENTER FOR STUDENT LEARNING CHARTER SCHO,4382825,421915,0,2022,202401369349303640
020300994,NORTHERN HUMAN SERVICES INC,49229821,3504762,1069309,2022,202411359349309371
462167670,THE MENIFEE VALLEY BOYS & GIRLS CLUB,1382006,133722,245990,2022,202411299349303051
541509522,NELSON COUNTY COMMUNITY DEVELOPMENT FOUNDATION,606016,332617,37520,2022,202401299349302595
931099406,LINN BENTON FOOD SHARE,8475052,2300895,5938255,2022,202401349349308855
411251313,IN THE HEART OF THE BEAST PUPPET AND,402093,109360,214238,2022,202421299349301347
481246563,WORKFORCE ALLIANCE OF SOUTH CENTRAL,8084293,8025524,0,2022,202411359349309346
237128379,WEST MICHIGAN ENVIRONMENTAL ACTION,1128601,82816,569281,2022,202401349349302255
943000350,CENTER FOR ORAL HEALTH,2083964,1745499,317511,2022,202421319349301877
953236348,SAN FERNANDO VALLEY CHINESE CULTURAL,367024,14500,275516,2022,202411319349300601
752834344,UNITED WAY FOUNDATION OF METROPOLITAN,32938797,0,2625777,2022,202401359349311895
030351208,Jewish Community of Greater Stowe,1685545,0,1242895,2022,202401369349310535
582063920,BLUE RIDGE HEALTHCARE FOUNDATION INC,1222321,0,622843,2022,202401239349301200
460225414,ST MICHAEL'S HOSPITAL INC,13792150,296442,100,2022,202401279349301010
660891535,INVEST PUERTO RICO INC,8077537,8020176,42788,2022,202401359349310165
844331657,ROMERO ACADEMY,2115423,0,527631,2022,202401209349301650
131693134,NEW YORK BOTANICAL GARDEN,155070994,16772843,18289756,2022,202401369349306415
621091031,DAVIDSON ACADEMY,10734197,12885,726061,2022,202411369349317891
204915071,MOLOKAI LAND TRUST,603867,271327,299533,2022,202401359349303545
951709290,SAN DIEGO MUSEUM OF MAN,3071898,524566,929892,2022,202411309349304411
520591516,GARRISON FOREST SCHOOL INC,42468483,35176,15579873,2022,202421319349302242
043086647,INSTITUTE FOR HEALTH AND RECOVERY,11548151,5909627,2088958,2022,202411239349302436
221487164,DREW UNIVERSITY,127697495,2123829,8125043,2022,202401359349304380
814269650,The Tree House Child Advocacy Center of,1552084,1484116,45509,2022,202411309349301111
740877330,SAINT MARY'S HALL,56097133,0,1299147,2022,202401369349318420
472972148,RISE CHATTANOOGA,286131,0,286067,2022,202401299349301770
132936291,VOLUNTEER LAWYERS FOR THE ARTS INC,1962439,252590,817896,2022,202411359349304031
546074532,VIRGINIA STATE UNIVERSITY FOUNDATION,14186404,0,5224088,2022,202421179349301952
463952507,THE ALACHUA COUNTY HEALTH PROMOTION,316572,243929,72614,2022,202411369349317041
941612786,Good Neighbors Club of Del Paso Heights,796136,796134,0,2022,202411369349307936
550725494,MONONGALIA EMERGENCY MEDICAL SERVICES,12365047,1000000,32172,2022,202411369349311816
371385176,THE HOPE SCHOOL FOUNDATION,6387378,0,497749,2022,202411389349300721
942427286,ECOLE BILINGUE DBA,16550268,0,658411,2022,202411289349303656
581663741,UNITED CEREBRAL PALSY OF MIDDLE TENNESSEE INC,1416063,619891,629914,2022,202401359349302465
200894628,The First Spoke Foundation,2372693,0,2321000,2022,202411279349303706
200120322,ARCHWAY ACADEMY,1328438,0,873232,2022,202401359349313380
133396691,COOKE SCHOOL AND INSTITUTE,36716277,223148,2093561,2022,202401359349311045
470792617,LUTHERAN HIGH NORTHEAST,2576803,0,1231142,2022,202401369349314115
237279944,COLLEGE OF SOUTHERN MARYLAND FOUNDATION,5254160,0,963363,2022,202401369349307535
862200001,JOYFUL READERS INC,1311517,673663,342932,2022,202401309349302895
942242823,Palo Alto Community Child Care,10567939,1609541,80660,2022,202401239349300320
593050122,CENTRAL FLORIDA AREA HEALTH EDUCATION,1246306,1243875,0,2022,202411309349300006
473468345,ROCKETSHIP EDUCATION DC PUBLIC CHARTER,45066377,9783240,107881,2022,202411349349300216
340714441,JEWISH FAMILY SERVICE ASSOCIATION OF CLEVELAND OHIO,27433341,1216842,6100645,2022,202401349349306120
812922252,ST LOUISE RESOURCE SERVICES,1447184,66719,188858,2022,202411369349316986
363441392,KESHET,14016298,33616,2853627,2022,202401349349303420
261193832,247 GATEWAY LLC,9499710,0,820692,2022,202401369349309490
460538547,VIVEKANANDA STUDY & PHILANTHROPIC CENTER OF NEW YORK USA INC,509566,0,507633,2022,202421299349300532
362991247,COMMUNITY YOUTH NETWORK INC,3743630,1101358,492162,2022,202421309349301912
272252633,GLOBAL CHARITABLE RESOURCES INC,348087,0,309457,2022,202401359349302330
850196115,SANDIA SCHOOL,15300420,0,589493,2022,202401319349302120
911083936,DAYBREAK YOUTH SERVICES,9848640,2311414,687537,2022,202401209349300025
411915563,HIGH SCHOOL FOR RECORDING ARTS,6422646,6161785,224424,2022,202411179349301981
870212465,THE ROAD HOME,26782018,18729137,6569874,2022,202411369349317076
250995784,YOUNG WOMEN'S CHRISTIAN ASSOCIATION,2388327,764642,273987,2022,202401249349300235
231352509,PLANNED PARENTHOOD SOUTHEASTERN PA,20954231,3862727,6602778,2022,202401369349307260
562052862,Lincoln Charter School Inc,23325659,21774150,161657,2022,202421249349301722
161761755,ENVIRONMENT GEORGIA RESEARCH AND POLICY CENTER,404427,0,404427,2022,202411319349301716
141810672,MOUNTAIN LAKE CHILDREN'S RESIDENCE INC,8454275,251120,0,2022,202401359349307630
954741072,THE WESLEY SCHOOL,14236389,0,535382,2022,202401369349311340
030215872,WASHINGTON COUNTY MENTAL HEALTH,67446330,3704528,0,2022,202411369349308601
812781882,VIRTUAL PROPERTIES,521635,0,489445,2022,202411369349311821
521129963,NM Carroll Manor Inc,1624489,256521,0,2022,202401359349308930
462986201,FUTURE 5 INC,2116872,0,1584302,2022,202411299349302171
470379839,University of Nebraska Foundation,765114853,0,280006623,2022,202421299349304612
943139952,OUTRIGHT ACTION INTERNATIONAL CORP,27264718,3184871,9372516,2022,202401349349308800
383430112,KALAMAZOO CULTURAL CENTER,1592843,13500,941693,2022,202411419349301101
942908730,EAST BAY CONSORTIUM OF EDUC INSTITUTIONS,1490662,1193551,51894,2022,202401229349302680
953786047,VOICES FOR CHILDREN,8438796,2562488,3256006,2022,202401379349302650
521790753,MID ATLANTIC EQUITY CONSORTIUM INC,3961315,3489119,100000,2022,202411239349302301
221726712,VANTAGE HEALTH SYSTEM INC,10031706,4515791,141354,2022,202421219349301402
204976804,VICTORY RIDGE ACADEMY INC,11505825,752120,100738,2022,202401369349314990
273108597,FLORIDA HIGH SCHOOL FOR ACCELERATED LEARNING-METRO TAMPA INC,3947278,889030,17910,2022,202411369349316656
237221025,PUBLIC HEALTH MANAGMENT CORPORATION,292841851,215391868,3537971,2022,202411319349300136
510432777,ST JOSEPH'S FOUNDATION OF SAN JOAQUIN,14466754,1286647,2292165,2022,202421249349300102
542082673,SADLER HEALTH CENTER CORPORATION,12506002,2709710,1565416,2022,202411309349303281
223265548,SERV PROPERTIES AND MANAGEMENT INC,11397803,1492030,0,2022,202401369349303140
520591672,MOUNT SAINT MARY'S UNIVERSITY,143533576,7806016,10284405,2022,202401349349301835
521758802,TEXAS HILLEL FOUNDATION,3427635,248756,1050809,2022,202411369349305276
141892402,WORKFORCE INC,14165059,4759139,6645570,2022,202411349349306591
320176929,Romanian League In Defense Of Animals,5857800,0,5857800,2022,202411359349313706
731629590,FACE TO FACE ACADEMY,2151230,1868253,280967,2022,202411369349300741
331007002,TRINITY HEALTH & AFFILIATES,371228385,61375,2577894,2022,202411359349305611
593010809,Pasco Kids First Inc,3115093,2820112,222618,2022,202401229349300210
463372095,FUND TEXAS CHOICE,3389769,0,2899592,2022,202411249349301821
371440246,LANE INDEPENDENT LIVING ALLIANCE,724670,282235,112226,2022,202411299349303766
836000182,Hot Springs County Hospital District,35508105,627940,0,2022,202401239349301500
611105573,SHEPHERD'S HOUSE INC,3139716,0,798332,2022,202401359349304480
230794160,THE GOOD SAMARITAN HOSPITAL OF LEBANON,295612922,3969111,229857,2022,202411309349301611
582361829,BRIDGEWAY FOUNDATION FOR EDUCATION INC,4151071,0,318503,2022,202401359349303245
830983474,DAY52 INC,496183,482901,10211,2022,202401369349315735
680062555,SACRAMENTO COMMUNITY CABLE FOUNDATION,1196259,1113063,48406,2022,202411249349302576
223697561,TORAS IMECHA INC,6186562,2265988,425451,2022,202411369349318091
592141826,SFPBS FOUNDATION INC,42055384,0,4403068,2022,202401359349309845
956047779,THE SANTA MONICA COLLEGE FOUNDATION,14148193,1513798,2214658,2022,202411359349309586
560927694,BOYS AND GIRLS CLUBS OF THE COASTAL,7103200,2421297,4232747,2022,202411349349305931
592211126,Equine Assisted Therapies of South Florida Inc,730544,37087,477902,2022,202401229349302015
262618507,Bay Area Parent Leadership Action,656738,72494,525905,2022,202401209349300960
060813149,ALLIED COMMUNITY PROGRAMS INC,8331876,64850,372561,2022,202411369349305381
541999773,AMERICAN ASSOCIATION OF SCHOOL,20308139,0,5469708,2022,202421339349301407
812064740,12th Judicial District Children's Advocacy Center Inc,291437,221345,50669,2022,202401379349300300
341949121,RISE & SHINE ACADEMY,1739267,1737928,0,2022,202401339349300110
592775992,SHELL MUSEUM AND EDUCATIONAL,4372052,114099,1400821,2022,202401449349301005
133224150,Design Industries Foundation Fighting,2038636,0,361689,2022,202401359349309985
382559656,TRINITY CONTINUING CARE SERVICES,83633116,1044391,435893,2022,202401309349300540
411506266,FRIENDS OF SOUTH HIGH FOUNDATION INC,389252,34845,317780,2022,202411369349311606
800607152,CORNERSTONE CHRISTIAN ACADEMY,2447420,0,488651,2022,202401369349317530
310785029,ASSOCIATION FOR SLAVIC EAST EUROPEAN,1674591,0,524524,2022,202411359349311256
920614654,KINDLE EDUCATION PUBLIC CHARTER SCHOOL,382139,106839,275300,2022,202401419349300505
911797391,Contra Costa Interfaith Transitional,13586234,10089405,1807082,2022,202401319349303195
381493964,HAROLD AND GRACE UPJOHN COMMUNITY CARE CENTER,12967318,1313857,0,2022,202401219349302310
561248778,Wake Enterprises Inc,2400380,234384,29293,2022,202411359349307341
815487128,LIVE FREE CHICAGO,1258097,42961,1173236,2022,202421249349301932
202809525,ALLENTOWN RESCUE MISSION FOUNDATION,2256305,0,1879920,2022,202411369349307711
223476475,GLENS FALLS AREA HABITAT FOR HUMANITY,2123341,366669,736393,2022,202411369349314331
133508093,Iona University,209965431,4209958,18156630,2022,202411359349302641
263849472,TEACH PLUS INC,18451994,0,16172749,2022,202411219349301526
542145774,EXCHANGE CLUB OF CULVER CITY,508917,0,264048,2022,202411299349301236
232633105,ECOLE FRANCAISE INTERNATIONALE DE,9685706,400770,263210,2022,202401369349308370
200184171,SAFEHOUSE MINISTRIES,7507766,0,532446,2022,202401309349303820
520591488,CORPORATION OF ST TIMOTHY'S SCHOOL,14327807,0,2879387,2022,202411349349303151
741783855,BRAZORIA COUNTY HEAD START EARLY,2990460,2909939,59678,2022,202421179349301017
260323282,MERCY BEYOND BORDERS,2465005,54360,2094494,2022,202401359349312335
710489924,ARKANSAS STATE UNIVERSITY SYSTEM,15905935,0,7156884,2022,202401369349304645
237072762,MERCY FOUNDATION,11178432,263982,4546102,2022,202421239349302547
237132362,UNITED WAY OF WARREN COUNTY OHIO,732941,0,726073,2022,202421289349302607
233077468,PHILADELPHIA FILM SOCIETY,3450955,0,693401,2022,202401369349303080
562327939,WINGSPAN CARE GROUP,14513224,1574261,1693,2022,202411289349300526
954095445,CHAFFEY COLLEGE FOUNDATION,5249334,0,4511366,2022,202421299349302737
942949749,BRIGHTER BEGINNINGS,9010473,5258976,561684,2022,202411359349313916
205289168,Simmons College of Kentucky Inc,12241646,4705166,3510974,2022,202411369349315511
271619759,HIGHER INSTITUTE OF ARTS AND TECHNOLOGY,3402387,3398090,0,2022,202411319349303271
460705510,916 INK,1444339,349488,737618,2022,202401319349303910
956042721,SAN DIEGO STATE UNIVERSITY FOUNDATION,222522263,68517302,33866092,2022,202411369349303431
208428450,HOLY CROSS HEALTH FOUNDATION INC,1641502,0,1248099,2022,202411359349303061
223126832,COASTAL KIDS PRESCHOOL,1347543,207735,244447,2022,202411359349306561
262897641,Milly's Pantry Inc,376716,0,314665,2022,202401349349304325
720920100,EDUCATIONAL BROADCASTING FOUNDATION,1851482,405334,1156586,2022,202401209349301815
421253088,BEACON OF LIFE,650646,96713,234523,2022,202401289349302530
240795389,UNITED NEIGHBORHOOD CENTERS OF,9020419,4152936,1786798,2022,202411369349304596
330383691,ASIAN YOUTH CENTER,4905846,3074140,1669775,2022,202401249349302030
820977074,JOURNEY FORWARD MENTORING,306974,0,306974,2022,202401349349307910
455192099,CARIBBEING INC,441811,0,441151,2022,202401369349305065
464486896,Lakeshore Intergenerational School,3124275,2879400,3562,2022,202411349349302771
593471303,St Augustine Lighthouse & Maritime Muse,5756581,676008,88954,2022,202401319349300325
350909976,PARK TUDOR FOUNDATION INC,31192485,0,1350799,2022,202411209349301416
520996352,MARYLAND ZOOLOGICAL SOCIETY INC,22152508,9633119,2805971,2022,202411249349301606
237412105,MINNESOTA CENTER FOR ENVIRONMENTAL,4588366,0,4116008,2022,202411309349301801
200912823,ESCUELA XOCHITL TONATIUH INC,5064774,4922072,127518,2022,202401279349301900
341269765,HANNA PERKINS SCHOOL,3082795,0,2505884,2022,202421229349302322
541371830,GOOD SAMARITAN MINISTRIES,3386700,0,2478549,2022,202411369349317181
311542209,MARYHURST INC,19213362,2252070,2200500,2022,202401349349304470
160743164,VILLA OF HOPE,22472061,1815004,535689,2022,202421249349300847
371483053,FAMILIES LIVING VIOLENCE FREE,373056,307828,53488,2022,202411249349301631
541428495,Community Lodgings Inc,1328033,66860,474915,2022,202411209349301421
060851549,GILEAD COMMUNITY SERVICES INC,16722224,10832294,295920,2022,202401369349309205
237379093,MARTIN DE PORRES SCHOOL FOR EXCEPTIONAL,15948096,720022,12506,2022,202401359349313240
301245967,SOUTHERN OREGON SUCCESS ACADEMY,2316637,0,2316637,2022,202411369349315526
232821833,INSTITUTE FOR LEADERSHIP EDUCATION ADVA,1769804,0,507615,2022,202411359349305801
300872706,PHOENIX PROJECT INC,385116,283854,101262,2022,202411359349303056
330492446,THE TONY ROBBINS FOUNDATION,15273468,0,2924927,2022,202401279349302335
251801534,HERITAGE VALLEY HEALTH SYSTEM FOUNDATION,4151287,0,1004171,2022,202411359349306556
464345529,PARK CHILDREN'S DAY SCHOOL,3890844,0,415319,2022,202411369349306106
710415350,CENTERS FOR YOUTH AND FAMILIES INC,32403981,13223916,0,2022,202401369349316310
237281925,SHASTA COUNTY HEAD START CHILD,15688433,15461536,226892,2022,202401289349302265
042482188,MANAGEMENT SCIENCES FOR HEALTH INC,171902869,149798771,21372965,2022,202401359349311185
043577816,INTERFAITHFAMILYCOM INC,2722184,0,2710931,2022,202401309349302185
133461695,HARLEM UNITED COMMUNITY AIDS CENTER INC,31987062,24181339,142518,2022,202411309349303476
010211532,KENTS HILL SCHOOL,21444579,0,2034943,2022,202401309349300240
530196549,AMERICAN UNIVERSITY,1841056493,10248142,36588885,2022,202411309349300921
050213340,ST MARY'S HOME FOR CHILDREN,13286822,789399,642297,2022,202401369349314805
340714800,Young Womens Christian Association of,9447762,1252176,2758679,2022,202411369349307026
131760102,UNITED ISRAEL APPEAL INC,157640189,1055000,0,2022,202411359349309286
953825203,18th Street Arts Complex,5621175,4592390,586785,2022,202411369349317951
201179912,THE DIAPER BANK OF CONNECTICUT INC,2415584,1213001,1137762,2022,202421279349302702
860172671,PHOENIX COUNTRY DAY SCHOOL,32843056,0,4303947,2022,202411359349304921
881503437,The Compass School of Texas,4283312,0,4202652,2022,202411229349301641
471762959,ROOSEVELT PREPARATORY ACADEMY,7928856,266582,440138,2022,202411359349314056
208503907,HUNTS POINT ALLIANCE FOR CHILDREN,2255090,726634,1310143,2022,202411359349312801
430415670,MISSOURI MILITARY ACADEMY,13328530,0,368906,2022,202411319349302366
680591481,NATIONAL CENTER FOR WOMEN AND,6376574,0,5755501,2022,202401369349304610
131851145,AMERICAN COUNCIL OF LEARNED SOCIETIES,50591365,940070,21588121,2022,202401359349303485
611585719,FREEDOM CHRISTIAN ACADEMY INC,6254022,712586,111138,2022,202421319349302382
161596825,ROCHESTERWORKS INC,8261376,7756137,426251,2022,202421289349302652
331137455,FURNITURE SHAREHOUSE INC,916778,45000,606934,2022,202401349349309065
260051032,COMPASS MONTESSORI SECONDARY SCHOOL,6163976,577116,13593,2022,202401189349300405
464250104,GEEARS THE GEORGIA EARLY EDUCATION,7463742,53175,7273157,2022,202411289349302681
510169168,PLAN INTERNATIONAL INC,755915105,855846,3235848,2022,202401389349300205
260718018,GLOBAL CENTER FOR CULTURAL ENTREPRE,703008,67205,211258,2022,202411299349302861
942826754,BIG BROTHERSBIG SISTERS AGENCY,422174,130000,135335,2022,202401299349302300
650511429,Naples Botanical Garden Inc,18374306,836000,5767159,2022,202401359349308020
223362433,MIDLAND ADULT SERVICES INC,9828510,873515,0,2022,202411369349317966
451000121,THE BENJAMIN BANNEKER PREPARATORY,7507746,7325850,0,2022,202411369349311131
043170101,COVENANT CHRISTIAN ACADEMY INC,7887746,0,328665,2022,202411369349301846
113397470,ROCHDALE VILLAGE SOCIAL SERVICES INC,1586671,1259618,209397,2022,202411359349307441
010735369,Yonkers South Broadway District Management Association Inc,411834,409030,0,2022,202401369349313995
231729755,RURAL HEALTH CORPORATION OF NORTHEASTERN,9396991,4633980,0,2022,202421309349301002
842471177,CLINICAL HEALTH NETWORK FOR,32568277,0,3470007,2022,202401289349303410
274379476,FOUNDATION FIRST,2371727,2362086,5011,2022,202401359349301015
203206107,NORTHWEST COLLEGE OF CONSTRUCTION,3408746,0,322189,2022,202421179349301717
251728521,COMMUNITIES IN SCHOOLS OF PITTSBURGH -,2214568,767055,1446241,2022,202421319349300712
570409223,ADDLESTONE HEBREW ACADEMY,2674724,290778,744713,2022,202401369349306280
582672578,BEACON CHARTER SCHOOL CORPORATION,6897137,6519427,99999,2022,202401239349301495
510240493,RICHMOND ANIMAL LEAGUE INC,6927803,0,1909934,2022,202411349349303651
721550802,RENAISSANCE ARTS ACADEMY,9452179,8447487,222681,2022,202421319349305212
954212759,THE CHILDRENS CENTER OF THE ANTELOPE VALLEY,7162653,6326410,459129,2022,202421279349302057
521782373,MID SHORE COMMUNITY FOUNDATION INC,56107369,0,6460045,2022,202411369349313596
731559509,OKLAHOMA AMATEUR WRESTLING INC,689312,0,273929,2022,202401359349304515
340943581,THE WILDERNESS CENTER INC,1241365,89039,377699,2022,202401369349312065
811668405,SPORTS LEADERSHIP AND MANAGEMENT ACADEMY,17229844,1951438,41839,2022,202401279349303540
931141536,NATIVE AMERICAN YOUTH AND FAMILY CENTER,18139611,14283683,1850647,2022,202401359349312435
954869859,THE WAVERLY SCHOOL,14907282,0,4463870,2022,202411369349303331
943080214,Community Action Center,10473486,8821275,211674,2022,202401349349301125
562015959,CAMINO COMMUNITY DEVELOPMENT,8154960,0,6690248,2022,202401369349303850
310805578,THE OHIO ENVIRONMENTAL COUNCIL,3480882,0,3369001,2022,202401309349301335
540505950,ST JOSEPH'S VILLA,19288612,2719903,1536707,2022,202421309349300622
460532411,GEORGIA FIRST ROBOTICS INC,989226,0,692740,2022,202411319349303571
222986746,THE TROUSDALE FOUNDATION INC,65080009,1890390,805875,2022,202411369349306631
570323047,CAROLINA ART ASSOCIATION,10425157,1860623,2777394,2022,202401359349306900
042578910,PLOWSHARES EDUCATION DEVELOPMENT CE,2149985,260260,0,2022,202401289349301805
680041385,COMMUNITY ACTION NORTH BAY,1436071,0,957928,2022,202401319349305125
341191950,CHILD & ADOLESCENT BEHAVIORAL HEALTH,8933683,1014309,368336,2022,202421279349303677
942739130,JANUS OF SANTA CRUZ,15294678,3314019,759249,2022,202401369349313645
202778670,CENTRAL PENINSULA HEALTH FOUNDATION,1566489,0,1364355,2022,202411349349307571
810473524,PARKVIEW CENTER INC,484571,311721,7063,2022,202401369349314080
203361493,HOPE LANDING INC,1927351,0,323947,2022,202401369349305765
141826563,SARANAC LAKE ROTARY FOUNDATION INC,357957,0,353437,2022,202401319349300425
463754462,THE CLASSICAL ACADEMY OF SARASOTA INC,8034530,0,641032,2022,202411369349301796
203214898,CAROLINA SCHOOL FOR INQUIRY,1912124,1880391,0,2022,202411289349301406
431647074,LOU FUSZ SOCCER CLUB,9691519,0,482913,2022,202401369349309505
861017449,CHALLENGER BASIC SCHOOL INC,3355742,3238024,17898,2022,202411289349301431
042103559,Combined Jewish Philanthropies of Greater Boston Inc,244237314,0,175341510,2022,202421289349303727
431819961,CHILD SAFE OF CENTRAL MISSOURI INC,964652,767232,87570,2022,202411289349302966
111666847,NATIONAL COUNCIL OF JEWISH WOMEN INC - BROOKLYN,1844380,925277,887764,2022,202421229349302422
822541222,NEW ORLEANS CAREER CENTER,4592413,2596419,18105,2022,202411349349304811
133411791,THE BARROW GROUP INC,3835326,100560,251300,2022,202401359349301890
420890973,OSCEOLA COMMUNITY HOSPITAL INC,13706009,436316,59256,2022,202411209349301321
352391110,MEMORIAL HEALTH SERVICES GROUP RETURN,2851861387,52024492,2832048,2022,202401309349304160
042145258,THE CARROLL SCHOOL,35710480,0,6334623,2022,202411249349301131
